Datetime,BTC-USD,ETH-USD
2024-06-30 12:43:00+00:00,61277.08203125,3377.58349609375
2024-06-30 12:44:00+00:00,61288.49609375,3378.122314453125
2024-06-30 12:45:00+00:00,61282.52734375,3378.255126953125
2024-06-30 12:48:00+00:00,61307.6328125,3378.785400390625
2024-06-30 12:51:00+00:00,61370.6015625,3381.41064453125
2024-06-30 12:54:00+00:00,61378.1015625,3381.03759765625
2024-06-30 12:55:00+00:00,61383.65234375,3379.878173828125
2024-06-30 12:56:00+00:00,61364.39453125,3379.519775390625
2024-06-30 12:57:00+00:00,61387.27734375,3380.065673828125
2024-06-30 13:00:00+00:00,61386.921875,3380.1513671875
2024-06-30 13:01:00+00:00,61393.78125,3380.809814453125
2024-06-30 13:02:00+00:00,61407.4140625,3381.587890625
2024-06-30 13:03:00+00:00,61397.3828125,3380.894287109375
2024-06-30 13:04:00+00:00,61379.65234375,3380.543701171875
2024-06-30 13:05:00+00:00,61376.3515625,3380.868896484375
2024-06-30 13:06:00+00:00,61352.0703125,3380.60498046875
2024-06-30 13:07:00+00:00,61351.2890625,3380.76123046875
2024-06-30 13:08:00+00:00,61360.84375,3381.218017578125
2024-06-30 13:09:00+00:00,61365.41796875,3381.558349609375
2024-06-30 13:12:00+00:00,61395.24609375,3382.607666015625
2024-06-30 13:15:00+00:00,61401.8515625,3382.416748046875
2024-06-30 13:16:00+00:00,61418.75390625,3383.1103515625
2024-06-30 13:17:00+00:00,61425.45703125,3383.0888671875
2024-06-30 13:18:00+00:00,61437.46484375,3384.6083984375
2024-06-30 13:19:00+00:00,61463.9140625,3385.92236328125
2024-06-30 13:20:00+00:00,61441.30859375,3385.464599609375
2024-06-30 13:23:00+00:00,61459.0078125,3386.935791015625
2024-06-30 13:24:00+00:00,61448.1171875,3386.86279296875
2024-06-30 13:29:00+00:00,61426.18359375,3386.363525390625
2024-06-30 13:30:00+00:00,61511.0546875,3388.5146484375
2024-06-30 13:31:00+00:00,61487.453125,3388.1396484375
2024-06-30 13:32:00+00:00,61475.34375,3387.290283203125
2024-06-30 13:35:00+00:00,61553.05859375,3391.2890625
2024-06-30 13:36:00+00:00,61590.76171875,3390.708740234375
2024-06-30 13:39:00+00:00,61571.3359375,3389.51708984375
2024-06-30 13:42:00+00:00,61490.60546875,3386.8408203125
2024-06-30 13:43:00+00:00,61482.921875,3386.20703125
2024-06-30 13:44:00+00:00,61488.91796875,3386.62353515625
2024-06-30 13:47:00+00:00,61522.3046875,3387.886962890625
2024-06-30 13:48:00+00:00,61552.27734375,3388.41748046875
2024-06-30 13:51:00+00:00,61534.67578125,3387.7587890625
2024-06-30 13:52:00+00:00,61542.43359375,3388.295654296875
2024-06-30 13:53:00+00:00,61533.36328125,3387.953369140625
2024-06-30 13:54:00+00:00,61553.671875,3388.65478515625
2024-06-30 13:59:00+00:00,61599.30078125,3389.757080078125
2024-06-30 14:00:00+00:00,61596.578125,3390.344970703125
2024-06-30 14:03:00+00:00,61671.08203125,3393.62890625
2024-06-30 14:04:00+00:00,61662.046875,3392.681640625
2024-06-30 14:06:00+00:00,61564.80078125,3389.360595703125
2024-06-30 14:07:00+00:00,61576.5625,3389.47412109375
2024-06-30 14:08:00+00:00,61567.71875,3389.26123046875
2024-06-30 14:09:00+00:00,61599.2265625,3391.53369140625
2024-06-30 14:12:00+00:00,61597.65625,3390.410888671875
2024-06-30 14:15:00+00:00,61601.89453125,3391.8486328125
2024-06-30 14:18:00+00:00,61575.640625,3393.6474609375
2024-06-30 14:19:00+00:00,61587.203125,3394.1591796875
2024-06-30 14:20:00+00:00,61614.3203125,3396.217529296875
2024-06-30 14:23:00+00:00,61599.72265625,3394.645751953125
2024-06-30 14:24:00+00:00,61585.046875,3393.3564453125
2024-06-30 14:27:00+00:00,61518.9453125,3391.529296875
2024-06-30 14:28:00+00:00,61503.13671875,3391.225341796875
2024-06-30 14:29:00+00:00,61480.1328125,3390.331298828125
2024-06-30 14:30:00+00:00,61491.6796875,3390.78466796875
2024-06-30 14:32:00+00:00,61512.0546875,3393.006591796875
2024-06-30 14:35:00+00:00,61518.11328125,3391.630615234375
2024-06-30 14:36:00+00:00,61508.7578125,3390.933837890625
2024-06-30 14:39:00+00:00,61497.078125,3390.150390625
2024-06-30 14:40:00+00:00,61481.01953125,3389.716796875
2024-06-30 14:41:00+00:00,61457.41015625,3388.052001953125
2024-06-30 14:42:00+00:00,61466.4296875,3388.359619140625
2024-06-30 14:43:00+00:00,61459.6171875,3388.141357421875
2024-06-30 14:44:00+00:00,61470.33203125,3388.467041015625
2024-06-30 14:45:00+00:00,61454.9765625,3387.428466796875
2024-06-30 14:48:00+00:00,61434.16015625,3386.729736328125
2024-06-30 14:51:00+00:00,61477.7109375,3387.48828125
2024-06-30 14:54:00+00:00,61499.99609375,3388.038330078125
2024-06-30 14:55:00+00:00,61499.9765625,3387.80029296875
2024-06-30 14:56:00+00:00,61498.203125,3387.8505859375
2024-06-30 14:59:00+00:00,61491.30859375,3387.7998046875
2024-06-30 15:00:00+00:00,61488.44140625,3387.71435546875
2024-06-30 15:03:00+00:00,61515.9375,3389.758056640625
2024-06-30 15:04:00+00:00,61514.62109375,3389.64404296875
2024-06-30 15:05:00+00:00,61514.390625,3389.415771484375
2024-06-30 15:06:00+00:00,61501.234375,3388.7763671875
2024-06-30 15:08:00+00:00,61520.62109375,3390.020263671875
2024-06-30 15:11:00+00:00,61532.359375,3390.53759765625
2024-06-30 15:12:00+00:00,61539.85546875,3390.869140625
2024-06-30 15:15:00+00:00,61568.16015625,3391.568115234375
2024-06-30 15:16:00+00:00,61553.5625,3391.0615234375
2024-06-30 15:19:00+00:00,61557.35546875,3391.905517578125
2024-06-30 15:20:00+00:00,61547.3828125,3391.861083984375
2024-06-30 15:21:00+00:00,61552.08984375,3392.053466796875
2024-06-30 15:24:00+00:00,61554.70703125,3392.1689453125
2024-06-30 15:29:00+00:00,61546.71875,3390.835693359375
2024-06-30 15:30:00+00:00,61554.73046875,3390.41064453125
2024-06-30 15:31:00+00:00,61561.57421875,3390.7685546875
2024-06-30 15:32:00+00:00,61584.26171875,3391.85400390625
2024-06-30 15:33:00+00:00,61589.6484375,3392.31591796875
2024-06-30 15:36:00+00:00,61577.36328125,3391.60986328125
2024-06-30 15:39:00+00:00,61575.875,3391.783935546875
2024-06-30 15:44:00+00:00,61605.43359375,3393.033935546875
2024-06-30 15:45:00+00:00,61612.1796875,3393.55859375
2024-06-30 15:48:00+00:00,61656.59765625,3395.46142578125
2024-06-30 15:51:00+00:00,61601.10546875,3393.238037109375
2024-06-30 15:52:00+00:00,61602.1484375,3393.519775390625
2024-06-30 15:53:00+00:00,61605.16796875,3393.65087890625
2024-06-30 15:54:00+00:00,61611.57421875,3394.31201171875
2024-06-30 15:55:00+00:00,61617.03515625,3395.012939453125
2024-06-30 15:56:00+00:00,61631.25390625,3395.09228515625
2024-06-30 15:57:00+00:00,61632.625,3394.179931640625
2024-06-30 16:00:00+00:00,61598.24609375,3393.237548828125
2024-06-30 16:03:00+00:00,61631.20703125,3395.333984375
2024-06-30 16:04:00+00:00,61630.19140625,3395.005615234375
2024-06-30 16:05:00+00:00,61606.015625,3393.53564453125
2024-06-30 16:06:00+00:00,61594.03125,3392.86865234375
2024-06-30 16:07:00+00:00,61599.453125,3393.041015625
2024-06-30 16:08:00+00:00,61591.71875,3392.60791015625
2024-06-30 16:09:00+00:00,61581.77734375,3392.01025390625
2024-06-30 16:12:00+00:00,61573.01953125,3390.9111328125
2024-06-30 16:15:00+00:00,61553.0390625,3390.16796875
2024-06-30 16:16:00+00:00,61563.078125,3390.92138671875
2024-06-30 16:17:00+00:00,61545.3671875,3390.34033203125
2024-06-30 16:18:00+00:00,61547.99609375,3390.77734375
2024-06-30 16:20:00+00:00,61535.2578125,3390.84619140625
2024-06-30 16:23:00+00:00,61530.63671875,3389.96484375
2024-06-30 16:24:00+00:00,61544.66796875,3390.072998046875
2024-06-30 16:27:00+00:00,61518.5234375,3388.391357421875
2024-06-30 16:29:00+00:00,61497.11328125,3386.56103515625
2024-06-30 16:30:00+00:00,61503.00390625,3387.0439453125
2024-06-30 16:31:00+00:00,61500.87890625,3387.065185546875
2024-06-30 16:32:00+00:00,61490.625,3386.46142578125
2024-06-30 16:33:00+00:00,61508.078125,3387.317138671875
2024-06-30 16:36:00+00:00,61521.71484375,3388.030029296875
2024-06-30 16:39:00+00:00,61521.83203125,3388.43798828125
2024-06-30 16:40:00+00:00,61530.59765625,3388.810791015625
2024-06-30 16:41:00+00:00,61533.19140625,3388.939453125
2024-06-30 16:42:00+00:00,61541.078125,3389.41845703125
2024-06-30 16:43:00+00:00,61554.03125,3389.361328125
2024-06-30 16:44:00+00:00,61543.13671875,3389.02880859375
2024-06-30 16:47:00+00:00,61546.9140625,3388.61328125
2024-06-30 16:48:00+00:00,61539.9765625,3388.47021484375
2024-06-30 16:51:00+00:00,61534.74609375,3387.79833984375
2024-06-30 16:54:00+00:00,61523.08984375,3387.482177734375
2024-06-30 16:56:00+00:00,61519.484375,3387.40234375
2024-06-30 16:59:00+00:00,61521.4296875,3387.6806640625
2024-06-30 17:00:00+00:00,61511.046875,3387.729736328125
2024-06-30 17:03:00+00:00,61523.73046875,3389.452392578125
2024-06-30 17:04:00+00:00,61526.8359375,3390.02197265625
2024-06-30 17:05:00+00:00,61520.25390625,3389.997314453125
2024-06-30 17:06:00+00:00,61522.50390625,3390.33154296875
2024-06-30 17:07:00+00:00,61525.72265625,3390.703369140625
2024-06-30 17:08:00+00:00,61537.453125,3391.150146484375
2024-06-30 17:11:00+00:00,61529.22265625,3391.496826171875
2024-06-30 17:12:00+00:00,61526.33203125,3391.38671875
2024-06-30 17:15:00+00:00,61519.13671875,3391.50830078125
2024-06-30 17:17:00+00:00,61542.33203125,3393.796630859375
2024-06-30 17:18:00+00:00,61543.78515625,3393.921875
2024-06-30 17:19:00+00:00,61584.5546875,3399.220947265625
2024-06-30 17:20:00+00:00,61640.1328125,3406.110595703125
2024-06-30 17:21:00+00:00,61662.44140625,3409.929931640625
2024-06-30 17:24:00+00:00,61708.44140625,3410.65283203125
2024-06-30 17:27:00+00:00,61705.4921875,3409.843994140625
2024-06-30 17:28:00+00:00,61724.6328125,3409.03271484375
2024-06-30 17:29:00+00:00,61694.5390625,3406.263671875
2024-06-30 17:30:00+00:00,61696.55078125,3406.834228515625
2024-06-30 17:32:00+00:00,61700.84765625,3408.7099609375
2024-06-30 17:35:00+00:00,61706.46484375,3409.303466796875
2024-06-30 17:36:00+00:00,61717.10546875,3411.115478515625
2024-06-30 17:39:00+00:00,61679.3671875,3408.04638671875
2024-06-30 17:42:00+00:00,61652.51953125,3406.836669921875
2024-06-30 17:44:00+00:00,61619.83984375,3405.77490234375
2024-06-30 17:45:00+00:00,61606.37890625,3404.98681640625
2024-06-30 17:48:00+00:00,61620.46875,3405.92578125
2024-06-30 17:49:00+00:00,61655.609375,3407.807373046875
2024-06-30 17:50:00+00:00,61628.171875,3407.27685546875
2024-06-30 17:51:00+00:00,61624.22265625,3407.21923828125
2024-06-30 17:52:00+00:00,61599.05078125,3407.15478515625
2024-06-30 17:53:00+00:00,61578.3203125,3406.430908203125
2024-06-30 17:54:00+00:00,61597.27734375,3406.928955078125
2024-06-30 17:55:00+00:00,61599.77734375,3407.087890625
2024-06-30 17:58:00+00:00,61599.36328125,3406.48583984375
2024-06-30 17:59:00+00:00,61605.16015625,3407.0400390625
2024-06-30 18:00:00+00:00,61610.11328125,3407.51220703125
2024-06-30 18:03:00+00:00,61629.6171875,3407.9814453125
2024-06-30 18:04:00+00:00,61634.28515625,3408.243408203125
2024-06-30 18:05:00+00:00,61648.171875,3409.047119140625
2024-06-30 18:06:00+00:00,61626.3515625,3407.880859375
2024-06-30 18:08:00+00:00,61629.82421875,3407.98681640625
2024-06-30 18:09:00+00:00,61620.92578125,3407.56884765625
2024-06-30 18:12:00+00:00,61589.625,3406.203369140625
2024-06-30 18:15:00+00:00,61610.41796875,3406.85009765625
2024-06-30 18:17:00+00:00,61584.546875,3405.585693359375
2024-06-30 18:18:00+00:00,61591.06640625,3404.37939453125
2024-06-30 18:19:00+00:00,61597.96484375,3404.271484375
2024-06-30 18:20:00+00:00,61621.90625,3407.007568359375
2024-06-30 18:21:00+00:00,61637.1796875,3406.987548828125
2024-06-30 18:24:00+00:00,61623.30859375,3406.040283203125
2024-06-30 18:27:00+00:00,61638.140625,3407.3037109375
2024-06-30 18:29:00+00:00,61657.90234375,3408.346923828125
2024-06-30 18:30:00+00:00,61657.77734375,3408.392822265625
2024-06-30 18:32:00+00:00,61652.59765625,3408.84033203125
2024-06-30 18:33:00+00:00,61672.0625,3410.36669921875
2024-06-30 18:36:00+00:00,61665.171875,3409.407470703125
2024-06-30 18:39:00+00:00,61696.09765625,3411.103271484375
2024-06-30 18:40:00+00:00,61697.51171875,3410.93994140625
2024-06-30 18:41:00+00:00,61702.390625,3411.413818359375
2024-06-30 18:42:00+00:00,61694.03515625,3411.037353515625
2024-06-30 18:44:00+00:00,61696.2734375,3411.0888671875
2024-06-30 18:45:00+00:00,61716.84765625,3412.57666015625
2024-06-30 18:48:00+00:00,61829.9765625,3417.71826171875
2024-06-30 18:51:00+00:00,61856.76171875,3418.61572265625
2024-06-30 18:53:00+00:00,61856.55859375,3418.563232421875
2024-06-30 18:54:00+00:00,61860.171875,3419.12060546875
2024-06-30 18:55:00+00:00,61857.43359375,3419.1181640625
2024-06-30 18:56:00+00:00,61876.67578125,3419.433349609375
2024-06-30 19:00:00+00:00,61947.140625,3418.480224609375
2024-06-30 19:02:00+00:00,61975.28125,3419.91259765625
2024-06-30 19:03:00+00:00,61901.85546875,3417.1240234375
2024-06-30 19:04:00+00:00,61920.11328125,3418.738037109375
2024-06-30 19:05:00+00:00,61896.67578125,3417.56689453125
2024-06-30 19:06:00+00:00,61880.41796875,3416.78173828125
2024-06-30 19:08:00+00:00,61902.0625,3418.84814453125
2024-06-30 19:09:00+00:00,61883.72265625,3417.870849609375
2024-06-30 19:12:00+00:00,61819.3671875,3414.497802734375
2024-06-30 19:13:00+00:00,61828.77734375,3414.7666015625
2024-06-30 19:14:00+00:00,61823.73046875,3414.6201171875
2024-06-30 19:15:00+00:00,61827.40625,3414.422607421875
2024-06-30 19:17:00+00:00,61848.359375,3415.447509765625
2024-06-30 19:18:00+00:00,61886.15234375,3417.668701171875
2024-06-30 19:20:00+00:00,61917.03125,3419.032958984375
2024-06-30 19:21:00+00:00,61907.1640625,3418.568359375
2024-06-30 19:26:00+00:00,61909.66015625,3419.087158203125
2024-06-30 19:27:00+00:00,61893.328125,3418.861083984375
2024-06-30 19:28:00+00:00,61891.359375,3419.030029296875
2024-06-30 19:29:00+00:00,61895.125,3419.3037109375
2024-06-30 19:30:00+00:00,61901.77734375,3419.46728515625
2024-06-30 19:32:00+00:00,61884.9453125,3418.876708984375
2024-06-30 19:33:00+00:00,61882.09375,3419.141357421875
2024-06-30 19:36:00+00:00,61897.80078125,3419.94677734375
2024-06-30 19:37:00+00:00,61908.76171875,3421.1103515625
2024-06-30 19:38:00+00:00,61908.3671875,3421.372314453125
2024-06-30 19:39:00+00:00,61904.40625,3420.80615234375
2024-06-30 19:41:00+00:00,61889.4453125,3419.4892578125
2024-06-30 19:42:00+00:00,61890.20703125,3420.019775390625
2024-06-30 19:43:00+00:00,61899.109375,3420.275634765625
2024-06-30 19:44:00+00:00,61948.671875,3422.93603515625
2024-06-30 19:47:00+00:00,61943.0703125,3423.130615234375
2024-06-30 19:48:00+00:00,61942.0625,3423.103515625
2024-06-30 19:50:00+00:00,61936.1328125,3422.97021484375
2024-06-30 19:51:00+00:00,61938.60546875,3422.8203125
2024-06-30 19:52:00+00:00,61946.60546875,3423.694580078125
2024-06-30 19:53:00+00:00,61963.76953125,3424.197265625
2024-06-30 19:54:00+00:00,61964.20703125,3423.9755859375
2024-06-30 19:56:00+00:00,61970.97265625,3425.229248046875
2024-06-30 20:00:00+00:00,61932.4453125,3423.266845703125
2024-06-30 20:02:00+00:00,61918.3828125,3422.3515625
2024-06-30 20:03:00+00:00,61934.03515625,3422.520751953125
2024-06-30 20:04:00+00:00,61958.40234375,3422.879638671875
2024-06-30 20:05:00+00:00,61953.8125,3422.10546875
2024-06-30 20:06:00+00:00,61942.953125,3421.920654296875
2024-06-30 20:07:00+00:00,61942.2421875,3421.76806640625
2024-06-30 20:08:00+00:00,61985.76953125,3423.196044921875
2024-06-30 20:09:00+00:00,61977.28515625,3423.49755859375
2024-06-30 20:13:00+00:00,61992.87890625,3424.527099609375
2024-06-30 20:14:00+00:00,62001.8046875,3424.80908203125
2024-06-30 20:15:00+00:00,61979.52734375,3424.021484375
2024-06-30 20:17:00+00:00,61984.58203125,3424.174560546875
2024-06-30 20:18:00+00:00,61983.8046875,3424.1337890625
2024-06-30 20:20:00+00:00,61992.015625,3424.58349609375
2024-06-30 20:24:00+00:00,62065.80859375,3425.64013671875
2024-06-30 20:26:00+00:00,62116.79296875,3426.4150390625
2024-06-30 20:27:00+00:00,62104.87109375,3425.328857421875
2024-06-30 20:29:00+00:00,62162.0234375,3426.20263671875
2024-06-30 20:30:00+00:00,62157.9140625,3426.237060546875
2024-06-30 20:34:00+00:00,62187.921875,3427.684326171875
2024-06-30 20:37:00+00:00,62243.02734375,3427.827392578125
2024-06-30 20:38:00+00:00,62214.26171875,3426.510498046875
2024-06-30 20:39:00+00:00,62158.30078125,3424.759765625
2024-06-30 20:41:00+00:00,62079.15625,3422.45166015625
2024-06-30 20:42:00+00:00,62067.140625,3422.786865234375
2024-06-30 20:43:00+00:00,62078.02734375,3423.3095703125
2024-06-30 20:44:00+00:00,62048.3828125,3423.168701171875
2024-06-30 20:48:00+00:00,61978.4765625,3422.330810546875
2024-06-30 20:50:00+00:00,61966.796875,3421.710693359375
2024-06-30 20:51:00+00:00,61941.2578125,3420.154541015625
2024-06-30 20:53:00+00:00,61916.1328125,3419.3212890625
2024-06-30 20:54:00+00:00,61941.42578125,3420.274658203125
2024-06-30 20:55:00+00:00,61966.2890625,3421.373779296875
2024-06-30 20:56:00+00:00,61967.4609375,3421.133056640625
2024-06-30 21:00:00+00:00,61903.27734375,3416.860107421875
2024-06-30 21:02:00+00:00,61914.06640625,3417.487548828125
2024-06-30 21:03:00+00:00,61896.92578125,3416.8388671875
2024-06-30 21:05:00+00:00,61863.64453125,3414.5224609375
2024-06-30 21:06:00+00:00,61880.46875,3415.02392578125
2024-06-30 21:08:00+00:00,61856.6796875,3413.856201171875
2024-06-30 21:09:00+00:00,61855.93359375,3413.580322265625
2024-06-30 21:12:00+00:00,61850.73046875,3413.424560546875
2024-06-30 21:14:00+00:00,61816.23828125,3411.60400390625
2024-06-30 21:15:00+00:00,61816.0390625,3411.75244140625
2024-06-30 21:17:00+00:00,61839.16796875,3412.767822265625
2024-06-30 21:18:00+00:00,61819.01171875,3410.300048828125
2024-06-30 21:20:00+00:00,61816.97265625,3410.355224609375
2024-06-30 21:21:00+00:00,61825.61328125,3410.703369140625
2024-06-30 21:22:00+00:00,61842.6171875,3411.542724609375
2024-06-30 21:24:00+00:00,61878.63671875,3412.93310546875
2024-06-30 21:26:00+00:00,61862.9140625,3412.8349609375
2024-06-30 21:27:00+00:00,61856.55078125,3412.699951171875
2024-06-30 21:29:00+00:00,61851.68359375,3412.892822265625
2024-06-30 21:30:00+00:00,61850.53125,3412.7880859375
2024-06-30 21:31:00+00:00,61848.078125,3411.94970703125
2024-06-30 21:33:00+00:00,61848.0546875,3411.722900390625
2024-06-30 21:37:00+00:00,61844.49609375,3411.424560546875
2024-06-30 21:38:00+00:00,61837.69921875,3411.456298828125
2024-06-30 21:39:00+00:00,61825.4296875,3411.26611328125
2024-06-30 21:41:00+00:00,61812.38671875,3411.1806640625
2024-06-30 21:44:00+00:00,61809.41796875,3408.949951171875
2024-06-30 21:45:00+00:00,61812.53515625,3408.329345703125
2024-06-30 21:48:00+00:00,61789.96875,3406.563232421875
2024-06-30 21:50:00+00:00,61815.01171875,3409.402587890625
2024-06-30 21:51:00+00:00,61817.20703125,3409.5302734375
2024-06-30 21:52:00+00:00,61815.375,3409.150146484375
2024-06-30 21:53:00+00:00,61813.56640625,3408.84375
2024-06-30 21:54:00+00:00,61811.1171875,3408.671875
2024-06-30 21:57:00+00:00,61824.98046875,3409.1298828125
2024-06-30 22:00:00+00:00,61837.40625,3409.005615234375
2024-06-30 22:02:00+00:00,61865.43359375,3410.50634765625
2024-06-30 22:03:00+00:00,61931.671875,3413.33935546875
2024-06-30 22:05:00+00:00,61931.80859375,3412.00634765625
2024-06-30 22:06:00+00:00,61949.9140625,3412.916748046875
2024-06-30 22:08:00+00:00,61968.1796875,3413.4267578125
2024-06-30 22:09:00+00:00,61951.94140625,3412.580078125
2024-06-30 22:13:00+00:00,61992.8515625,3413.55419921875
2024-06-30 22:14:00+00:00,61988.52734375,3413.20849609375
2024-06-30 22:15:00+00:00,61998.8203125,3413.61279296875
2024-06-30 22:17:00+00:00,62005.5546875,3413.1455078125
2024-06-30 22:18:00+00:00,62042.3671875,3414.501708984375
2024-06-30 22:20:00+00:00,62111.28125,3417.76123046875
2024-06-30 22:21:00+00:00,62133.171875,3417.3603515625
2024-06-30 22:24:00+00:00,62196.296875,3421.19873046875
2024-06-30 22:26:00+00:00,62262.890625,3423.90283203125
2024-06-30 22:27:00+00:00,62541.140625,3434.8271484375
2024-06-30 22:28:00+00:00,62663.0546875,3443.48046875
2024-06-30 22:29:00+00:00,62762.3203125,3449.356201171875
2024-06-30 22:30:00+00:00,62828.7890625,3453.21142578125
2024-06-30 22:32:00+00:00,62722.5546875,3447.404052734375
2024-06-30 22:37:00+00:00,62658.97265625,3447.525390625
2024-06-30 22:38:00+00:00,62717.16015625,3448.052001953125
2024-06-30 22:39:00+00:00,62776.22265625,3447.562255859375
2024-06-30 22:40:00+00:00,62763.89453125,3447.73095703125
2024-06-30 22:41:00+00:00,62746.63671875,3446.94580078125
2024-06-30 22:44:00+00:00,62733.00390625,3444.12353515625
2024-06-30 22:45:00+00:00,62737.2890625,3443.6884765625
2024-06-30 22:49:00+00:00,62747.91015625,3442.189208984375
2024-06-30 22:50:00+00:00,62713.60546875,3441.030029296875
2024-06-30 22:51:00+00:00,62720.25,3440.73974609375
2024-06-30 22:54:00+00:00,62687.91015625,3441.216796875
2024-06-30 22:56:00+00:00,62817.9140625,3445.431640625
2024-06-30 23:00:00+00:00,62800.87109375,3444.879638671875
2024-06-30 23:02:00+00:00,62829.6328125,3445.424560546875
2024-06-30 23:03:00+00:00,62870.2109375,3448.389404296875
2024-06-30 23:05:00+00:00,62871.95703125,3447.769775390625
2024-06-30 23:06:00+00:00,62839.8125,3446.362060546875
2024-06-30 23:08:00+00:00,62829.17578125,3446.13330078125
2024-06-30 23:09:00+00:00,62818.6171875,3445.927490234375
2024-06-30 23:12:00+00:00,62793.90234375,3444.2392578125
2024-06-30 23:14:00+00:00,62743.6875,3442.769775390625
2024-06-30 23:15:00+00:00,62738.6484375,3442.560546875
2024-06-30 23:18:00+00:00,62762.9609375,3442.506103515625
2024-06-30 23:20:00+00:00,62754.91796875,3440.409423828125
2024-06-30 23:21:00+00:00,62766.40625,3440.6611328125
2024-06-30 23:22:00+00:00,62773.23828125,3441.69970703125
2024-06-30 23:24:00+00:00,62769.3828125,3440.923828125
2024-06-30 23:26:00+00:00,62778.046875,3439.724365234375
2024-06-30 23:27:00+00:00,62782.17578125,3440.8154296875
2024-06-30 23:29:00+00:00,62794.44140625,3440.95947265625
2024-06-30 23:30:00+00:00,62778.42578125,3440.215087890625
2024-06-30 23:33:00+00:00,62825.46484375,3439.979248046875
2024-06-30 23:37:00+00:00,62843.0,3441.07080078125
2024-06-30 23:38:00+00:00,62846.30078125,3441.26318359375
2024-06-30 23:39:00+00:00,62838.05078125,3440.729736328125
2024-06-30 23:41:00+00:00,62813.10546875,3440.0224609375
2024-06-30 23:42:00+00:00,62801.70703125,3439.095703125
2024-06-30 23:43:00+00:00,62804.29296875,3438.831298828125
2024-06-30 23:44:00+00:00,62792.0390625,3437.92822265625
2024-06-30 23:48:00+00:00,62741.08203125,3435.407470703125
2024-06-30 23:50:00+00:00,62735.4375,3435.0732421875
2024-06-30 23:51:00+00:00,62730.0,3435.20556640625
2024-06-30 23:53:00+00:00,62721.984375,3435.691650390625
2024-06-30 23:54:00+00:00,62754.30859375,3436.38232421875
2024-06-30 23:57:00+00:00,62701.2890625,3435.21728515625
2024-07-01 00:00:00+00:00,62673.60546875,3432.607421875
2024-07-01 00:03:00+00:00,62661.48046875,3431.452880859375
2024-07-01 00:05:00+00:00,62632.71875,3431.527587890625
2024-07-01 00:06:00+00:00,62675.203125,3433.5380859375
2024-07-01 00:08:00+00:00,62671.625,3433.124267578125
2024-07-01 00:09:00+00:00,62671.625,3433.124267578125
2024-07-01 00:10:00+00:00,62586.81640625,3429.992431640625
2024-07-01 00:11:00+00:00,62534.4765625,3428.284912109375
2024-07-01 00:14:00+00:00,62510.2265625,3428.941162109375
2024-07-01 00:15:00+00:00,62521.28515625,3429.810791015625
2024-07-01 00:18:00+00:00,62567.73046875,3431.603759765625
2024-07-01 00:19:00+00:00,62578.65625,3433.548095703125
2024-07-01 00:20:00+00:00,62590.06640625,3433.5615234375
2024-07-01 00:21:00+00:00,62616.5703125,3435.065185546875
2024-07-01 00:23:00+00:00,62610.53515625,3434.84716796875
2024-07-01 00:26:00+00:00,62585.9609375,3433.099365234375
2024-07-01 00:27:00+00:00,62601.30078125,3434.18896484375
2024-07-01 00:29:00+00:00,62648.875,3436.777099609375
2024-07-01 00:30:00+00:00,62622.6171875,3434.741943359375
2024-07-01 00:33:00+00:00,62622.63671875,3434.272216796875
2024-07-01 00:36:00+00:00,62631.71875,3434.835693359375
2024-07-01 00:38:00+00:00,62636.3359375,3435.07080078125
2024-07-01 00:39:00+00:00,62649.23828125,3435.633544921875
2024-07-01 00:44:00+00:00,62704.69140625,3437.15283203125
2024-07-01 00:45:00+00:00,62705.62109375,3437.097412109375
2024-07-01 00:46:00+00:00,62724.8046875,3438.278564453125
2024-07-01 00:48:00+00:00,62763.40234375,3437.296875
2024-07-01 00:50:00+00:00,62762.03125,3436.493896484375
2024-07-01 00:51:00+00:00,62759.6875,3436.12451171875
2024-07-01 00:53:00+00:00,62765.80859375,3435.685546875
2024-07-01 00:54:00+00:00,62758.796875,3436.71484375
2024-07-01 00:55:00+00:00,62761.453125,3436.781494140625
2024-07-01 00:56:00+00:00,62758.83984375,3436.13037109375
2024-07-01 00:57:00+00:00,62760.12890625,3434.9775390625
2024-07-01 00:58:00+00:00,62772.49609375,3435.624267578125
2024-07-01 01:00:00+00:00,62837.51953125,3438.299072265625
2024-07-01 01:02:00+00:00,62854.91796875,3439.5703125
2024-07-01 01:03:00+00:00,62836.95703125,3437.76171875
2024-07-01 01:06:00+00:00,62930.73828125,3442.72021484375
2024-07-01 01:07:00+00:00,63234.3359375,3457.189453125
2024-07-01 01:08:00+00:00,63171.5625,3454.56591796875
2024-07-01 01:09:00+00:00,63209.48046875,3455.628173828125
2024-07-01 01:12:00+00:00,63369.140625,3470.3818359375
2024-07-01 01:14:00+00:00,63486.71875,3479.399658203125
2024-07-01 01:15:00+00:00,63556.44921875,3484.509765625
2024-07-01 01:17:00+00:00,63329.52734375,3486.2998046875
2024-07-01 01:18:00+00:00,63340.41796875,3484.433349609375
2024-07-01 01:20:00+00:00,63381.6640625,3486.643798828125
2024-07-01 01:21:00+00:00,63420.1875,3491.13720703125
2024-07-01 01:24:00+00:00,63367.35546875,3489.025634765625
2024-07-01 01:26:00+00:00,63339.78515625,3490.8271484375
2024-07-01 01:27:00+00:00,63356.51953125,3493.21484375
